nace_r2,indic_sb,geo,TIME_PERIOD,OBS_VALUE
B,V11110,AL,2019,688.0
B,V11110,AL,2020,690.0
B,V11110,AT,2011,355.0
B,V11110,AT,2012,355.0
B,V11110,AT,2013,353.0
B,V11110,AT,2014,349.0
B,V11110,AT,2015,348.0
B,V11110,AT,2016,348.0
B,V11110,AT,2017,341.0
B,V11110,AT,2018,304.0
B,V11110,AT,2019,298.0
B,V11110,AT,2020,307.0
B,V11110,BA,2011,223.0
B,V11110,BA,2012,194.0
B,V11110,BA,2013,191.0
B,V11110,BA,2014,188.0
B,V11110,BA,2015,196.0
B,V11110,BA,2016,199.0
B,V11110,BA,2017,197.0
B,V11110,BA,2018,182.0
B,V11110,BA,2019,178.0
B,V11110,BA,2020,177.0
B,V11110,BE,2011,274.0
B,V11110,BE,2012,203.0
B,V11110,BE,2013,214.0
B,V11110,BE,2014,192.0
B,V11110,BE,2015,213.0
B,V11110,BE,2016,192.0
B,V11110,BE,2017,218.0
B,V11110,BE,2018,147.0
B,V11110,BE,2019,174.0
B,V11110,BE,2020,179.0
B,V11110,BG,2011,379.0
B,V11110,BG,2012,382.0
B,V11110,BG,2013,386.0
B,V11110,BG,2014,359.0
B,V11110,BG,2015,374.0
B,V11110,BG,2016,357.0
B,V11110,BG,2017,342.0
B,V11110,BG,2018,326.0
B,V11110,BG,2019,304.0
B,V11110,BG,2020,310.0
B,V11110,CH,2011,195.0
B,V11110,CH,2012,193.0
B,V11110,CH,2013,216.0
B,V11110,CH,2014,211.0
B,V11110,CH,2015,212.0
B,V11110,CH,2016,212.0
B,V11110,CH,2017,205.0
B,V11110,CH,2018,209.0
B,V11110,CH,2019,204.0
B,V11110,CH,2020,206.0
B,V11110,CY,2011,91.0
B,V11110,CY,2012,80.0
B,V11110,CY,2013,70.0
B,V11110,CY,2014,68.0
B,V11110,CY,2015,58.0
B,V11110,CY,2016,52.0
B,V11110,CY,2017,47.0
B,V11110,CY,2018,44.0
B,V11110,CY,2019,45.0
B,V11110,CY,2020,42.0
B,V11110,CZ,2011,348.0
B,V11110,CZ,2012,359.0
B,V11110,CZ,2013,363.0
B,V11110,CZ,2014,380.0
B,V11110,CZ,2015,376.0
B,V11110,CZ,2016,399.0
B,V11110,CZ,2017,403.0
B,V11110,CZ,2018,421.0
B,V11110,CZ,2019,417.0
B,V11110,CZ,2020,440.0
B,V11110,DE,2011,1767.0
B,V11110,DE,2012,1902.0
B,V11110,DE,2013,1706.0
B,V11110,DE,2014,1916.0
B,V11110,DE,2015,1813.0
B,V11110,DE,2016,1753.0
B,V11110,DE,2017,1615.0
B,V11110,DE,2018,1540.0
B,V11110,DE,2019,1561.0
B,V11110,DE,2020,1663.0
B,V11110,DK,2011,214.0
B,V11110,DK,2012,218.0
B,V11110,DK,2013,210.0
B,V11110,DK,2014,207.0
B,V11110,DK,2015,213.0
B,V11110,DK,2016,214.0
B,V11110,DK,2017,220.0
B,V11110,DK,2018,231.0
B,V11110,DK,2019,229.0
B,V11110,DK,2020,229.0
B,V11110,EE,2011,121.0
B,V11110,EE,2012,128.0
B,V11110,EE,2013,138.0
B,V11110,EE,2014,142.0
B,V11110,EE,2015,143.0
B,V11110,EE,2016,146.0
B,V11110,EE,2017,141.0
B,V11110,EE,2018,146.0
B,V11110,EE,2019,147.0
B,V11110,EE,2020,154.0
B,V11110,EL,2011,406.0
B,V11110,EL,2012,380.0
B,V11110,EL,2013,372.0
B,V11110,EL,2014,806.0
B,V11110,EL,2015,682.0
B,V11110,EL,2016,682.0
B,V11110,EL,2017,600.0
B,V11110,EL,2018,605.0
B,V11110,EL,2019,583.0
B,V11110,EL,2020,560.0
B,V11110,ES,2011,2444.0
B,V11110,ES,2012,2357.0
B,V11110,ES,2013,1967.0
B,V11110,ES,2014,1911.0
B,V11110,ES,2015,2219.0
B,V11110,ES,2016,2046.0
B,V11110,ES,2017,2105.0
B,V11110,ES,2018,2034.0
B,V11110,ES,2019,1815.0
B,V11110,ES,2020,1869.0
B,V11110,EU27_2020,2011,19000.0
B,V11110,EU27_2020,2012,18000.0
B,V11110,EU27_2020,2013,17700.0
B,V11110,EU27_2020,2014,18000.0
B,V11110,EU27_2020,2015,18761.0
B,V11110,EU27_2020,2016,18038.0
B,V11110,EU27_2020,2017,17507.0
B,V11110,EU27_2020,2018,17333.0
B,V11110,EU27_2020,2019,16932.0
B,V11110,EU27_2020,2020,17052.0
B,V11110,EU28,2011,20000.0
B,V11110,EU28,2012,19700.0
B,V11110,EU28,2013,19000.0
B,V11110,EU28,2014,20000.0
B,V11110,EU28,2015,19995.0
B,V11110,EU28,2016,19237.0
B,V11110,EU28,2017,18731.0
B,V11110,EU28,2018,18584.0
B,V11110,FI,2011,884.0
B,V11110,FI,2012,888.0
B,V11110,FI,2013,895.0
B,V11110,FI,2014,897.0
B,V11110,FI,2015,865.0
B,V11110,FI,2016,829.0
B,V11110,FI,2017,946.0
B,V11110,FI,2018,910.0
B,V11110,FI,2019,897.0
B,V11110,FI,2020,887.0
B,V11110,FR,2011,1792.0
B,V11110,FR,2012,1718.0
B,V11110,FR,2013,1861.0
B,V11110,FR,2014,1888.0
B,V11110,FR,2015,2095.0
B,V11110,FR,2016,1675.0
B,V11110,FR,2017,1306.0
B,V11110,FR,2018,1116.0
B,V11110,FR,2019,1040.0
B,V11110,FR,2020,1002.0
B,V11110,HR,2011,297.0
B,V11110,HR,2012,281.0
B,V11110,HR,2013,257.0
B,V11110,HR,2014,245.0
B,V11110,HR,2015,233.0
B,V11110,HR,2016,228.0
B,V11110,HR,2017,223.0
B,V11110,HR,2018,231.0
B,V11110,HR,2019,203.0
B,V11110,HR,2020,190.0
B,V11110,HU,2011,459.0
B,V11110,HU,2012,448.0
B,V11110,HU,2013,448.0
B,V11110,HU,2014,429.0
B,V11110,HU,2015,428.0
B,V11110,HU,2016,410.0
B,V11110,HU,2017,398.0
B,V11110,HU,2018,368.0
B,V11110,HU,2019,368.0
B,V11110,HU,2020,361.0
B,V11110,IE,2011,412.0
B,V11110,IE,2012,411.0
B,V11110,IE,2013,421.0
B,V11110,IE,2014,411.0
B,V11110,IE,2015,405.0
B,V11110,IE,2016,413.0
B,V11110,IE,2017,451.0
B,V11110,IE,2018,447.0
B,V11110,IE,2019,451.0
B,V11110,IE,2020,452.0
B,V11110,IS,2015,33.0
B,V11110,IS,2016,35.0
B,V11110,IS,2017,39.0
B,V11110,IS,2018,37.0
B,V11110,IS,2019,39.0
B,V11110,IS,2020,36.0
B,V11110,IT,2011,2493.0
B,V11110,IT,2012,2451.0
B,V11110,IT,2013,2336.0
B,V11110,IT,2014,2257.0
B,V11110,IT,2015,2186.0
B,V11110,IT,2016,2140.0
B,V11110,IT,2017,1928.0
B,V11110,IT,2018,1842.0
B,V11110,IT,2019,1811.0
B,V11110,IT,2020,1745.0
B,V11110,LT,2011,87.0
B,V11110,LT,2012,90.0
B,V11110,LT,2013,97.0
B,V11110,LT,2014,116.0
B,V11110,LT,2015,116.0
B,V11110,LT,2016,126.0
B,V11110,LT,2017,129.0
B,V11110,LT,2018,127.0
B,V11110,LT,2019,142.0
B,V11110,LT,2020,139.0
B,V11110,LU,2011,10.0
B,V11110,LU,2012,10.0
B,V11110,LU,2013,10.0
B,V11110,LU,2014,10.0
B,V11110,LU,2015,10.0
B,V11110,LU,2016,10.0
B,V11110,LU,2017,10.0
B,V11110,LU,2018,9.0
B,V11110,LU,2019,8.0
B,V11110,LU,2020,9.0
B,V11110,LV,2011,199.0
B,V11110,LV,2012,230.0
B,V11110,LV,2013,236.0
B,V11110,LV,2014,236.0
B,V11110,LV,2015,268.0
B,V11110,LV,2016,270.0
B,V11110,LV,2017,264.0
B,V11110,LV,2018,274.0
B,V11110,LV,2019,289.0
B,V11110,LV,2020,340.0
B,V11110,MK,2012,146.0
B,V11110,MK,2013,161.0
B,V11110,MK,2014,158.0
B,V11110,MK,2015,170.0
B,V11110,MK,2016,187.0
B,V11110,MK,2017,185.0
B,V11110,MK,2018,212.0
B,V11110,MK,2019,214.0
B,V11110,MK,2020,200.0
B,V11110,MT,2015,54.0
B,V11110,MT,2016,63.0
B,V11110,MT,2017,54.0
B,V11110,MT,2018,60.0
B,V11110,MT,2019,53.0
B,V11110,MT,2020,63.0
B,V11110,NL,2011,309.0
B,V11110,NL,2012,321.0
B,V11110,NL,2013,417.0
B,V11110,NL,2014,437.0
B,V11110,NL,2015,464.0
B,V11110,NL,2016,467.0
B,V11110,NL,2017,480.0
B,V11110,NL,2018,523.0
B,V11110,NL,2019,549.0
B,V11110,NL,2020,583.0
B,V11110,NO,2011,1070.0
B,V11110,NO,2012,1080.0
B,V11110,NO,2013,1088.0
B,V11110,NO,2014,1109.0
B,V11110,NO,2015,1121.0
B,V11110,NO,2016,1113.0
B,V11110,NO,2017,1102.0
B,V11110,NO,2018,1006.0
B,V11110,NO,2019,1129.0
B,V11110,NO,2020,1144.0
B,V11110,PL,2011,2014.0
B,V11110,PL,2012,1944.0
B,V11110,PL,2013,1657.0
B,V11110,PL,2014,1852.0
B,V11110,PL,2015,2008.0
B,V11110,PL,2016,2056.0
B,V11110,PL,2017,2137.0
B,V11110,PL,2018,2642.0
B,V11110,PL,2019,2570.0
B,V11110,PL,2020,2504.0
B,V11110,PT,2011,1261.0
B,V11110,PT,2012,1176.0
B,V11110,PT,2013,1157.0
B,V11110,PT,2014,1102.0
B,V11110,PT,2015,1066.0
B,V11110,PT,2016,1045.0
B,V11110,PT,2017,1062.0
B,V11110,PT,2018,1022.0
B,V11110,PT,2019,1020.0
B,V11110,PT,2020,1023.0
B,V11110,RO,2011,1108.0
B,V11110,RO,2012,1098.0
B,V11110,RO,2013,1072.0
B,V11110,RO,2014,1112.0
B,V11110,RO,2015,1108.0
B,V11110,RO,2016,1076.0
B,V11110,RO,2017,1014.0
B,V11110,RO,2018,1025.0
B,V11110,RO,2019,988.0
B,V11110,RO,2020,1023.0
B,V11110,RS,2016,349.0
B,V11110,RS,2017,321.0
B,V11110,RS,2018,315.0
B,V11110,RS,2019,327.0
B,V11110,RS,2020,331.0
B,V11110,SE,2011,751.0
B,V11110,SE,2012,753.0
B,V11110,SE,2013,749.0
B,V11110,SE,2014,740.0
B,V11110,SE,2015,732.0
B,V11110,SE,2016,721.0
B,V11110,SE,2017,736.0
B,V11110,SE,2018,603.0
B,V11110,SE,2019,597.0
B,V11110,SE,2020,587.0
B,V11110,SI,2011,109.0
B,V11110,SI,2012,106.0
B,V11110,SI,2013,105.0
B,V11110,SI,2014,99.0
B,V11110,SI,2015,97.0
B,V11110,SI,2016,99.0
B,V11110,SI,2017,97.0
B,V11110,SI,2018,93.0
B,V11110,SI,2019,97.0
B,V11110,SI,2020,88.0
B,V11110,SK,2011,138.0
B,V11110,SK,2012,125.0
B,V11110,SK,2013,157.0
B,V11110,SK,2014,182.0
B,V11110,SK,2015,187.0
B,V11110,SK,2016,226.0
B,V11110,SK,2017,237.0
B,V11110,SK,2018,239.0
B,V11110,SK,2019,274.0
B,V11110,SK,2020,303.0
B,V11110,TR,2013,3878.0
B,V11110,TR,2014,3715.0
B,V11110,UK,2011,1206.0
B,V11110,UK,2012,1263.0
B,V11110,UK,2013,1303.0
B,V11110,UK,2014,1263.0
B,V11110,UK,2015,1234.0
B,V11110,UK,2016,1199.0
B,V11110,UK,2017,1224.0
B,V11110,UK,2018,1251.0
B,V12110,AL,2019,665.2
B,V12110,AL,2020,396.6
B,V12110,AT,2011,2396.0
B,V12110,AT,2012,2496.9
B,V12110,AT,2013,2497.7
B,V12110,AT,2014,2427.7
B,V12110,AT,2015,2090.0
B,V12110,AT,2016,2012.5
B,V12110,AT,2017,2171.1
B,V12110,AT,2018,2513.7
B,V12110,AT,2019,2379.4
B,V12110,AT,2020,2020.7
B,V12110,BA,2011,486.8
B,V12110,BA,2012,507.3
B,V12110,BA,2013,491.7
B,V12110,BA,2014,477.1
B,V12110,BA,2015,467.6
B,V12110,BA,2016,468.9
B,V12110,BA,2017,525.8
B,V12110,BA,2018,541.7
B,V12110,BA,2019,513.5
B,V12110,BA,2020,524.8
B,V12110,BE,2011,1063.2
B,V12110,BE,2012,981.1
B,V12110,BE,2013,864.2
B,V12110,BE,2014,947.1
B,V12110,BE,2015,860.6
B,V12110,BE,2016,819.2
B,V12110,BE,2017,804.2
B,V12110,BE,2018,693.2
B,V12110,BE,2019,769.1
B,V12110,BE,2020,740.9
B,V12110,BG,2011,1413.5
B,V12110,BG,2012,1485.0
B,V12110,BG,2013,1288.6
B,V12110,BG,2014,1213.4
B,V12110,BG,2015,1282.5
B,V12110,BG,2016,1255.2
B,V12110,BG,2017,1420.1
B,V12110,BG,2018,1385.5
B,V12110,BG,2019,1232.2
B,V12110,BG,2020,1542.5
B,V12110,CH,2011,1643.0
B,V12110,CH,2012,1789.1
B,V12110,CH,2013,1781.6
B,V12110,CH,2014,1752.4
B,V12110,CH,2015,2050.6
B,V12110,CH,2016,2171.9
B,V12110,CH,2017,1937.4
B,V12110,CH,2018,1925.9
B,V12110,CH,2019,1953.3
B,V12110,CH,2020,2009.0
B,V12110,CY,2011,77.9
B,V12110,CY,2012,49.1
B,V12110,CY,2013,75.6
B,V12110,CY,2014,81.7
B,V12110,CY,2015,98.0
B,V12110,CY,2016,50.4
B,V12110,CY,2017,76.4
B,V12110,CY,2018,78.4
B,V12110,CY,2019,67.8
B,V12110,CY,2020,65.8
B,V12110,CZ,2011,3919.1
B,V12110,CZ,2012,3602.2
B,V12110,CZ,2013,3401.5
B,V12110,CZ,2014,2947.6
B,V12110,CZ,2015,3088.1
B,V12110,CZ,2016,2868.5
B,V12110,CZ,2017,3652.7
B,V12110,CZ,2018,4938.1
B,V12110,CZ,2019,5366.4
B,V12110,CZ,2020,4242.4
B,V12110,DE,2011,13691.6
B,V12110,DE,2012,13219.2
B,V12110,DE,2013,12744.7
B,V12110,DE,2014,13006.2
B,V12110,DE,2015,12872.6
B,V12110,DE,2016,11769.7
B,V12110,DE,2017,12237.1
B,V12110,DE,2018,23939.1
B,V12110,DE,2019,11012.5
B,V12110,DE,2020,10808.0
B,V12110,DK,2011,8928.8
B,V12110,DK,2012,8317.1
B,V12110,DK,2013,7579.2
B,V12110,DK,2014,6475.0
B,V12110,DK,2015,4981.4
B,V12110,DK,2016,4295.0
B,V12110,DK,2017,4893.1
B,V12110,DK,2018,4296.1
B,V12110,DK,2019,3617.9
B,V12110,DK,2020,2242.6
B,V12110,EE,2011,369.8
B,V12110,EE,2012,384.2
B,V12110,EE,2013,467.7
B,V12110,EE,2014,454.9
B,V12110,EE,2015,398.0
B,V12110,EE,2016,407.3
B,V12110,EE,2017,456.1
B,V12110,EE,2018,453.9
B,V12110,EE,2019,397.9
B,V12110,EE,2020,362.0
B,V12110,EL,2011,704.0
B,V12110,EL,2012,587.3
B,V12110,EL,2013,659.2
B,V12110,EL,2014,803.6
B,V12110,EL,2015,698.6
B,V12110,EL,2016,601.1
B,V12110,EL,2017,695.3
B,V12110,EL,2018,769.8
B,V12110,EL,2019,805.2
B,V12110,EL,2020,692.5
B,V12110,ES,2011,4598.3
B,V12110,ES,2012,4299.2
B,V12110,ES,2013,3585.3
B,V12110,ES,2014,3481.4
B,V12110,ES,2015,3382.8
B,V12110,ES,2016,3421.3
B,V12110,ES,2017,4257.4
B,V12110,ES,2018,4137.7
B,V12110,ES,2019,3765.7
B,V12110,ES,2020,3436.0
B,V12110,EU27_2020,2011,189000.0
B,V12110,EU27_2020,2012,199000.0
B,V12110,EU27_2020,2013,192000.0
B,V12110,EU27_2020,2014,173000.0
B,V12110,EU27_2020,2015,149363.3
B,V12110,EU27_2020,2016,124831.8
B,V12110,EU27_2020,2017,92741.0
B,V12110,EU27_2020,2018,104117.1
B,V12110,EU27_2020,2019,86394.3
B,V12110,EU27_2020,2020,73101.1
B,V12110,EU28,2011,252000.0
B,V12110,EU28,2012,261000.0
B,V12110,EU28,2013,251000.0
B,V12110,EU28,2014,224000.0
B,V12110,EU28,2015,197217.9
B,V12110,EU28,2016,160232.1
B,V12110,EU28,2017,132773.6
B,V12110,EU28,2018,148322.6
B,V12110,FI,2011,1821.0
B,V12110,FI,2012,1811.4
B,V12110,FI,2013,1730.5
B,V12110,FI,2014,1661.1
B,V12110,FI,2015,1500.7
B,V12110,FI,2016,1487.1
B,V12110,FI,2017,2033.9
B,V12110,FI,2018,2225.0
B,V12110,FI,2019,2059.7
B,V12110,FI,2020,2247.7
B,V12110,FR,2011,8060.7
B,V12110,FR,2012,7689.0
B,V12110,FR,2013,7772.8
B,V12110,FR,2014,6681.6
B,V12110,FR,2015,6123.9
B,V12110,FR,2016,6336.2
B,V12110,FR,2017,4613.8
B,V12110,FR,2018,4579.3
B,V12110,FR,2019,4950.3
B,V12110,FR,2020,4791.0
B,V12110,HR,2011,4040.0
B,V12110,HR,2012,3992.5
B,V12110,HR,2013,3778.5
B,V12110,HR,2014,3339.7
B,V12110,HR,2015,2721.6
B,V12110,HR,2016,371.7
B,V12110,HR,2017,376.3
B,V12110,HR,2018,453.4
B,V12110,HR,2019,223.0
B,V12110,HR,2020,170.8
B,V12110,HU,2011,430.5
B,V12110,HU,2012,441.2
B,V12110,HU,2013,491.6
B,V12110,HU,2014,447.0
B,V12110,HU,2015,431.7
B,V12110,HU,2016,355.5
B,V12110,HU,2017,458.2
B,V12110,HU,2018,645.5
B,V12110,HU,2019,905.2
B,V12110,HU,2020,632.8
B,V12110,IE,2011,1485.1
B,V12110,IE,2012,1421.7
B,V12110,IE,2013,1092.6
B,V12110,IE,2014,1054.4
B,V12110,IE,2015,972.2
B,V12110,IE,2016,1365.4
B,V12110,IE,2017,1892.8
B,V12110,IE,2018,1130.9
B,V12110,IE,2019,1565.7
B,V12110,IE,2020,737.0
B,V12110,IS,2015,31.6
B,V12110,IS,2016,39.6
B,V12110,IS,2017,53.0
B,V12110,IS,2018,55.6
B,V12110,IS,2019,50.6
B,V12110,IS,2020,47.1
B,V12110,IT,2011,64164.1
B,V12110,IT,2012,71086.2
B,V12110,IT,2013,66439.6
B,V12110,IT,2014,61005.0
B,V12110,IT,2015,51427.6
B,V12110,IT,2016,43324.3
B,V12110,IT,2017,6380.6
B,V12110,IT,2018,8849.5
B,V12110,IT,2019,8041.0
B,V12110,IT,2020,6199.8
B,V12110,LT,2011,212.7
B,V12110,LT,2012,218.1
B,V12110,LT,2013,230.6
B,V12110,LT,2014,232.1
B,V12110,LT,2015,190.4
B,V12110,LT,2016,194.8
B,V12110,LT,2017,228.9
B,V12110,LT,2018,236.1
B,V12110,LT,2019,238.8
B,V12110,LT,2020,255.9
B,V12110,LU,2011,77.3
B,V12110,LU,2012,75.7
B,V12110,LU,2013,75.8
B,V12110,LU,2014,71.5
B,V12110,LU,2015,74.3
B,V12110,LU,2016,76.1
B,V12110,LU,2017,78.6
B,V12110,LU,2018,88.8
B,V12110,LU,2019,82.8
B,V12110,LU,2020,84.8
B,V12110,LV,2011,160.6
B,V12110,LV,2012,184.1
B,V12110,LV,2013,204.7
B,V12110,LV,2014,217.2
B,V12110,LV,2015,224.7
B,V12110,LV,2016,226.9
B,V12110,LV,2017,267.4
B,V12110,LV,2018,282.8
B,V12110,LV,2019,291.7
B,V12110,LV,2020,307.9
B,V12110,MK,2019,288.8
B,V12110,MK,2020,235.4
B,V12110,MT,2015,22.2
B,V12110,MT,2016,30.2
B,V12110,MT,2017,20.6
B,V12110,MT,2018,19.5
B,V12110,MT,2019,18.3
B,V12110,MT,2020,23.0
B,V12110,NL,2011,42492.8
B,V12110,NL,2012,48427.2
B,V12110,NL,2013,50528.5
B,V12110,NL,2014,41177.1
B,V12110,NL,2015,32731.9
B,V12110,NL,2016,22273.7
B,V12110,NL,2017,21036.8
B,V12110,NL,2018,21837.1
B,V12110,NL,2019,17860.5
B,V12110,NL,2020,11796.7
B,V12110,NO,2011,168407.2
B,V12110,NO,2012,187416.7
B,V12110,NO,2013,168088.1
B,V12110,NO,2014,150697.7
B,V12110,NO,2015,77444.6
B,V12110,NO,2016,60677.8
B,V12110,NO,2017,70776.8
B,V12110,NO,2018,86958.3
B,V12110,NO,2019,69266.9
B,V12110,NO,2020,53381.1
B,V12110,PL,2011,14728.9
B,V12110,PL,2012,14495.6
B,V12110,PL,2013,13781.1
B,V12110,PL,2014,12450.5
B,V12110,PL,2015,12032.8
B,V12110,PL,2016,10759.2
B,V12110,PL,2017,12370.6
B,V12110,PL,2018,12532.7
B,V12110,PL,2019,12085.8
B,V12110,PL,2020,11327.0
B,V12110,PT,2011,1168.6
B,V12110,PT,2012,1065.3
B,V12110,PT,2013,989.0
B,V12110,PT,2014,954.4
B,V12110,PT,2015,970.8
B,V12110,PT,2016,918.5
B,V12110,PT,2017,1059.2
B,V12110,PT,2018,1137.6
B,V12110,PT,2019,1160.9
B,V12110,PT,2020,1105.7
B,V12110,RO,2011,6476.7
B,V12110,RO,2012,6697.7
B,V12110,RO,2013,6463.6
B,V12110,RO,2014,6222.2
B,V12110,RO,2015,5555.7
B,V12110,RO,2016,4645.5
B,V12110,RO,2017,5250.3
B,V12110,RO,2018,2419.3
B,V12110,RO,2019,2815.9
B,V12110,RO,2020,2229.5
B,V12110,RS,2016,547.4
B,V12110,RS,2017,649.7
B,V12110,RS,2018,794.6
B,V12110,RS,2019,557.8
B,V12110,RS,2020,489.4
B,V12110,SE,2011,5413.7
B,V12110,SE,2012,5317.3
B,V12110,SE,2013,4795.8
B,V12110,SE,2014,4332.0
B,V12110,SE,2015,3777.4
B,V12110,SE,2016,4264.3
B,V12110,SE,2017,5161.8
B,V12110,SE,2018,3554.0
B,V12110,SE,2019,3759.9
B,V12110,SE,2020,4148.1
B,V12110,SI,2011,267.7
B,V12110,SI,2012,255.9
B,V12110,SI,2013,272.1
B,V12110,SI,2014,273.7
B,V12110,SI,2015,274.8
B,V12110,SI,2016,282.1
B,V12110,SI,2017,308.6
B,V12110,SI,2018,311.2
B,V12110,SI,2019,325.6
B,V12110,SI,2020,300.6
B,V12110,SK,2011,543.4
B,V12110,SK,2012,505.1
B,V12110,SK,2013,527.2
B,V12110,SK,2014,552.2
B,V12110,SK,2015,577.9
B,V12110,SK,2016,520.8
B,V12110,SK,2017,539.2
B,V12110,SK,2018,607.7
B,V12110,SK,2019,593.7
B,V12110,SK,2020,587.8
B,V12110,TR,2013,10106.4
B,V12110,TR,2014,10342.8
B,V12110,UK,2011,63323.4
B,V12110,UK,2012,61546.9
B,V12110,UK,2013,58434.0
B,V12110,UK,2014,51549.1
B,V12110,UK,2015,47854.5
B,V12110,UK,2016,35400.3
B,V12110,UK,2017,40032.6
B,V12110,UK,2018,44205.6
B,V12120,AL,2019,648.9
B,V12120,AL,2020,400.3
B,V12120,AT,2011,2533.5
B,V12120,AT,2012,2606.6
B,V12120,AT,2013,2500.5
B,V12120,AT,2014,2325.7
B,V12120,AT,2015,2022.7
B,V12120,AT,2016,2017.3
B,V12120,AT,2017,2158.5
B,V12120,AT,2018,2474.8
B,V12120,AT,2019,2300.4
B,V12120,AT,2020,1953.3
B,V12120,BA,2011,492.6
B,V12120,BA,2012,512.7
B,V12120,BA,2013,499.3
B,V12120,BA,2014,476.1
B,V12120,BA,2015,477.0
B,V12120,BA,2016,473.3
B,V12120,BA,2017,529.2
B,V12120,BA,2018,530.0
B,V12120,BA,2019,512.1
B,V12120,BA,2020,514.0
B,V12120,BE,2011,976.6
B,V12120,BE,2012,857.3
B,V12120,BE,2013,846.8
B,V12120,BE,2014,902.7
B,V12120,BE,2015,810.8
B,V12120,BE,2016,793.0
B,V12120,BE,2017,788.5
B,V12120,BE,2018,668.3
B,V12120,BE,2019,732.1
B,V12120,BE,2020,690.5
B,V12120,BG,2011,1432.8
B,V12120,BG,2012,1518.4
B,V12120,BG,2013,1307.4
B,V12120,BG,2014,1243.9
B,V12120,BG,2015,1318.4
B,V12120,BG,2016,1276.5
B,V12120,BG,2017,1458.2
B,V12120,BG,2018,1411.3
B,V12120,BG,2019,1322.5
B,V12120,BG,2020,1583.7
B,V12120,CH,2011,1695.9
B,V12120,CH,2012,1830.2
B,V12120,CH,2013,1800.2
B,V12120,CH,2014,1797.8
B,V12120,CH,2015,2079.1
B,V12120,CH,2016,2212.7
B,V12120,CH,2017,1974.2
B,V12120,CH,2018,1943.8
B,V12120,CH,2019,1984.2
B,V12120,CH,2020,2050.4
B,V12120,CY,2011,80.9
B,V12120,CY,2012,53.3
B,V12120,CY,2013,79.4
B,V12120,CY,2014,84.5
B,V12120,CY,2015,98.4
B,V12120,CY,2016,49.8
B,V12120,CY,2017,77.3
B,V12120,CY,2018,78.8
B,V12120,CY,2019,68.4
B,V12120,CY,2020,66.0
B,V12120,CZ,2011,3711.4
B,V12120,CZ,2012,3449.1
B,V12120,CZ,2013,2944.4
B,V12120,CZ,2014,2614.9
B,V12120,CZ,2015,2513.0
B,V12120,CZ,2016,2232.9
B,V12120,CZ,2017,2463.1
B,V12120,CZ,2018,2573.5
B,V12120,CZ,2019,2469.1
B,V12120,CZ,2020,2197.7
B,V12120,DE,2011,12775.0
B,V12120,DE,2012,12455.8
B,V12120,DE,2013,11686.2
B,V12120,DE,2014,11767.8
B,V12120,DE,2015,11348.2
B,V12120,DE,2016,10441.7
B,V12120,DE,2017,10731.6
B,V12120,DE,2018,18912.7
B,V12120,DE,2019,9008.0
B,V12120,DE,2020,9114.0
B,V12120,DK,2011,9004.5
B,V12120,DK,2012,8399.2
B,V12120,DK,2013,7612.2
B,V12120,DK,2014,6538.0
B,V12120,DK,2015,6944.7
B,V12120,DK,2016,4493.3
B,V12120,DK,2017,5158.5
B,V12120,DK,2018,11736.2
B,V12120,DK,2019,4165.2
B,V12120,DK,2020,2440.0
B,V12120,EE,2011,367.7
B,V12120,EE,2012,395.1
B,V12120,EE,2013,457.7
B,V12120,EE,2014,459.2
B,V12120,EE,2015,423.8
B,V12120,EE,2016,372.2
B,V12120,EE,2017,458.1
B,V12120,EE,2018,458.6
B,V12120,EE,2019,408.8
B,V12120,EE,2020,358.3
B,V12120,EL,2011,762.1
B,V12120,EL,2012,622.1
B,V12120,EL,2013,672.9
B,V12120,EL,2014,972.4
B,V12120,EL,2015,915.3
B,V12120,EL,2016,813.1
B,V12120,EL,2017,875.8
B,V12120,EL,2018,889.4
B,V12120,EL,2019,839.1
B,V12120,EL,2020,770.1
B,V12120,ES,2011,4576.4
B,V12120,ES,2012,4341.3
B,V12120,ES,2013,3613.7
B,V12120,ES,2014,3455.1
B,V12120,ES,2015,3474.5
B,V12120,ES,2016,3543.6
B,V12120,ES,2017,4374.6
B,V12120,ES,2018,4107.9
B,V12120,ES,2019,3756.0
B,V12120,ES,2020,3425.3
B,V12120,EU27_2020,2011,170000.0
B,V12120,EU27_2020,2012,176000.0
B,V12120,EU27_2020,2013,147000.0
B,V12120,EU27_2020,2014,140000.0
B,V12120,EU27_2020,2015,123616.0
B,V12120,EU27_2020,2016,106440.0
B,V12120,EU27_2020,2018,92917.0
B,V12120,EU27_2020,2019,72855.5
B,V12120,EU27_2020,2020,62267.9
B,V12120,EU28,2011,228000.0
B,V12120,EU28,2012,235000.0
B,V12120,EU28,2013,207000.0
B,V12120,EU28,2014,191000.0
B,V12120,EU28,2015,173732.0
B,V12120,EU28,2016,138463.0
B,V12120,EU28,2018,131502.0
B,V12120,FI,2011,2482.7
B,V12120,FI,2012,1886.9
B,V12120,FI,2013,1722.8
B,V12120,FI,2014,1506.9
B,V12120,FI,2015,1535.5
B,V12120,FI,2016,1702.1
B,V12120,FI,2017,2113.3
B,V12120,FI,2018,2270.6
B,V12120,FI,2019,2159.7
B,V12120,FI,2020,2259.8
B,V12120,FR,2011,7665.2
B,V12120,FR,2012,7434.4
B,V12120,FR,2013,7575.9
B,V12120,FR,2014,6610.9
